0.000000,0.888653,0.804859,0.977793,0.000000,0.000000,0.000000
1.264122,1.304387,0.961846,0.000000,1.129341,0.780456,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.972469
0.000000,0.000000,0.000000,0.000000,0.965704,0.000000,0.000000
0.071952,0.000000,1.173502,0.000000,0.000000,0.191054,0.320349
0.680678,0.000000,0.000000,0.546477,0.000000,0.000000,0.000000
0.000000,0.850576,0.000000,0.710307,0.000000,0.000000,0.000000
